dateTime,values
2023-09-08T13:50:00Z,2.795190573
2023-09-08T13:55:00Z,2.792607069
2023-09-08T14:00:00Z,2.794508219
2023-09-08T14:05:00Z,2.780411482
2023-09-08T14:10:00Z,2.781497955
2023-09-08T14:15:00Z,2.784579992
2023-09-08T14:20:00Z,2.777751923
2023-09-08T14:25:00Z,2.785753965
2023-09-08T14:30:00Z,2.777596951
2023-09-08T14:35:00Z,2.77756834
2023-09-08T14:40:00Z,2.775435925
2023-09-08T14:45:00Z,2.777045488
2023-09-08T14:50:00Z,2.770848513
2023-09-08T14:55:00Z,2.77581954
2023-09-08T15:00:00Z,2.766816854
2023-09-08T15:05:00Z,2.770274639
2023-09-08T15:10:00Z,2.771885157
2023-09-08T15:15:00Z,2.772986174
2023-09-08T15:20:00Z,2.771675587
2023-09-08T15:25:00Z,2.765882015
2023-09-08T15:30:00Z,2.769303799
2023-09-08T15:35:00Z,2.764134407
2023-09-08T15:40:00Z,2.766997099
2023-09-08T15:45:00Z,2.764100552
2023-09-08T15:50:00Z,2.766871452
2023-09-08T15:55:00Z,2.768929005
2023-09-08T16:00:00Z,2.757076263
2023-09-08T16:05:00Z,2.750310898
2023-09-08T16:10:00Z,2.741678715
2023-09-08T16:15:00Z,2.747649431
2023-09-08T16:20:00Z,2.748953819
2023-09-08T16:25:00Z,2.743424177
2023-09-08T16:30:00Z,2.746208191
2023-09-08T16:35:00Z,2.745968103
2023-09-08T16:40:00Z,2.741409063
2023-09-08T16:45:00Z,2.740923405
2023-09-08T16:50:00Z,2.74160862
2023-09-08T16:55:00Z,2.749003172
2023-09-08T17:00:00Z,2.744600773
2023-09-08T17:05:00Z,2.740729332
2023-09-08T17:10:00Z,2.738790035
2023-09-08T17:15:00Z,2.737464666
2023-09-08T17:20:00Z,2.737183332
2023-09-08T17:25:00Z,2.741233587
2023-09-08T17:30:00Z,2.734875679
2023-09-08T17:35:00Z,2.737449169
2023-09-08T17:40:00Z,2.735723019
2023-09-08T17:45:00Z,2.734053373
2023-09-08T17:50:00Z,2.737190962
2023-09-08T17:55:00Z,2.729385138
2023-09-08T18:00:00Z,2.729468584
2023-09-08T18:05:00Z,2.73003459
2023-09-08T18:10:00Z,2.731481314
2023-09-08T18:15:00Z,2.729311228
2023-09-08T18:20:00Z,2.731270313
2023-09-08T18:25:00Z,2.732051373
